policyID,statecode,county,Insu_Amount,Claimed,Allignment,Policy Join Date,fr_site_deductible,point_latitude,point_longitude,line,construction,point_granularity
407260,FL,COLLIER COUNTY,1000000,3071,Type-10,8/2/2012,26.404549,-81.393204,Residential,Wood,1,
823776,FL,COLLIER COUNTY,2000000,4151,Type-9,1/31/2016,26.405561,-81.388779,Residential,Wood,1,
316433,FL,COLLIER COUNTY,1000000,2189,Type-10,3/4/2018,26.403835,-81.388306,Commercial,Reinforced Masonry,1,
648569,FL,COLLIER COUNTY,2000000,1353,Type-9,6/13/2014,26.402319,-81.385818,Residential,Masonry,1,
770090,FL,COLLIER COUNTY,1000000,7857,Type-10,6/17/2020,26.400583,-81.38546,Residential,Masonry,1,
813314,FL,COLLIER COUNTY,2000000,3792,Type-9,9/21/2010,26.401653,-81.42186,Residential,Masonry,1,
876993,FL,COLLIER COUNTY,1000000,8800,Type-10,1/14/2018,26.407612,-81.395248,Residential,Wood,1,
312257,FL,COLLIER COUNTY,2000000,7034,Type-9,2/3/2014,26.414839,-81.416405,Residential,Masonry,1,
607808,FL,COLLIER COUNTY,1000000,4296,Type-10,6/13/2017,26.40189,-81.422295,Residential,Wood,3,
423118,FL,COLLIER COUNTY,2000000,4570,Type-9,9/29/2014,26.407366,-81.392395,Commercial,Reinforced Masonry,1,
254752,FL,COLLIER COUNTY,1000000,1400,Type-10,10/1/2012,26.405565,-81.386238,Commercial,Reinforced Masonry,1,
797965,FL,COLLIER COUNTY,2000000,8189,Type-9,2/27/2011,26.407505,-81.388557,Commercial,Reinforced Masonry,1,
495152,FL,COLLIER COUNTY,1000000,2859,Type-10,2/28/2013,26.3807,-81.4072,Residential,Wood,4,
526857,FL,COLLIER COUNTY,2000000,9275,Type-9,12/21/2019,26.3807,-81.4072,Residential,Wood,4,
309406,FL,COLLIER COUNTY,1000000,2440,Type-10,4/15/2016,26.396807,-81.414223,Commercial,Reinforced Masonry,1,
865195,FL,COLLIER COUNTY,2000000,8042,Type-9,6/14/2018,26.396807,-81.414223,Residential,Wood,1,
840454,FL,COLLIER COUNTY,1000000,4171,Type-10,7/6/2016,26.396807,-81.414223,Residential,Wood,1,
892579,FL,COLLIER COUNTY,2000000,1008,Type-9,2/25/2020,26.394903,-81.410797,Residential,Wood,4,
155604,FL,COLLIER COUNTY,1000000,2854,Type-10,8/4/2015,26.394554,-81.410805,Residential,Wood,4,
232417,FL,COLLIER COUNTY,2000000,9408,Type-9,3/30/2016,26.417778,-81.417397,Commercial,Reinforced Masonry,3,
332846,FL,COLLIER COUNTY,1000000,1588,Type-10,5/12/2019,26.41708,-81.41658,Residential,Wood,3,
727865,FL,COLLIER COUNTY,2000000,3007,Type-9,9/18/2019,26.41708,-81.41658,Residential,Wood,3,
214188,FL,COLLIER COUNTY,1000000,7154,Type-10,7/18/2010,26.42264,-81.417473,Residential,Masonry,1,
869922,FL,COLLIER COUNTY,2000000,2361,Type-9,12/6/2017,26.414724,-81.417336,Residential,Wood,3,
282196,FL,COLLIER COUNTY,1000000,6424,Type-10,3/7/2012,26.414724,-81.417336,Residential,Wood,3,
328741,FL,COLLIER COUNTY,2000000,8423,Type-9,1/30/2012,26.414724,-81.417336,Residential,Wood,3,
895686,FL,COLLIER COUNTY,1000000,3555,Type-10,1/31/2019,26.414724,-81.417336,Residential,Wood,3,
594601,FL,COLLIER COUNTY,2000000,3674,Type-9,3/4/2010,26.42264,-81.417473,Residential,Wood,1,
480026,FL,COLLIER COUNTY,1000000,5241,Type-10,11/3/2010,26.4339,-81.465135,Residential,Wood,3,
448876,FL,COLLIER COUNTY,2000000,9055,Type-9,12/10/2016,26.4339,-81.465135,Residential,Wood,3,
487465,FL,COLLIER COUNTY,1000000,6134,Type-10,5/15/2015,26.4339,-81.465135,Residential,Wood,3,
826570,FL,COLLIER COUNTY,2000000,5759,Type-9,6/27/2010,26.418515,-81.405365,Residential,Wood,1,
311018,FL,COLLIER COUNTY,1000000,8803,Type-10,3/8/2020,26.418515,-81.405365,Residential,Wood,1,
335575,FL,COLLIER COUNTY,2000000,8380,Type-9,9/18/2010,26.418515,-81.405365,Residential,Wood,1,
822848,FL,COLLIER COUNTY,1000000,5513,Type-10,12/21/2019,26.42738,-81.42366,Commercial,Reinforced Masonry,1,
576837,FL,COLLIER COUNTY,2000000,2498,Type-9,12/30/2018,26.396809,-81.414047,Residential,Wood,1,
861024,FL,COLLIER COUNTY,1000000,7286,Type-10,6/13/2011,26.4213,-81.4302,Residential,Wood,1,
265421,FL,COLLIER COUNTY,2000000,5313,Type-9,1/24/2014,26.4213,-81.4302,Residential,Wood,1,
361966,FL,COLLIER COUNTY,1000000,9996,Type-10,11/21/2012,26.4213,-81.4302,Residential,Wood,1,
337874,FL,COLLIER COUNTY,2000000,6991,Type-9,12/9/2017,26.4213,-81.4302,Residential,Wood,1,
317327,FL,COLLIER COUNTY,1000000,6531,Type-10,8/5/2014,26.4213,-81.4302,Residential,Wood,1,
514155,FL,COLLIER COUNTY,2000000,4877,Type-9,6/27/2014,26.4213,-81.4302,Residential,Wood,1,
201071,FL,COLLIER COUNTY,1000000,2153,Type-10,11/23/2014,26.41708,-81.41658,Commercial,Reinforced Masonry,3,
700106,FL,COLLIER COUNTY,2000000,9204,Type-9,10/14/2018,26.425245,-81.402084,Residential,Wood,1,
671955,FL,COLLIER COUNTY,1000000,9594,Type-10,8/2/2020,26.42224,-81.40579,Residential,Wood,1,
709899,FL,COLLIER COUNTY,2000000,4321,Type-9,7/17/2015,26.42224,-81.40579,Residential,Masonry,1,
582026,FL,COLLIER COUNTY,1000000,6233,Type-10,10/5/2011,26.425245,-81.402084,Residential,Masonry,1,
624689,FL,COLLIER COUNTY,2000000,1517,Type-9,1/2/2011,26.419437,-81.402344,Residential,Wood,1,
544397,FL,COLLIER COUNTY,1000000,5642,Type-10,2/11/2015,26.40732,-81.41969,Residential,Masonry,1,
246213,FL,COLLIER COUNTY,2000000,7141,Type-9,9/23/2015,26.43171,-81.42874,Residential,Wood,1,
434847,FL,COLLIER COUNTY,1000000,5831,Type-10,3/13/2020,26.42438,-81.42282,Residential,Wood,1,
494327,FL,COLLIER COUNTY,2000000,4583,Type-9,6/13/2020,26.42438,-81.42282,Residential,Wood,1,
504538,FL,COLLIER COUNTY,1000000,6086,Type-10,4/14/2012,26.42438,-81.42282,Residential,Wood,1,
480358,FL,COLLIER COUNTY,2000000,8840,Type-9,9/6/2015,26.42438,-81.42282,Residential,Wood,1,
544127,FL,COLLIER COUNTY,1000000,2898,Type-10,12/21/2013,26.42438,-81.42282,Commercial,Reinforced Masonry,1,
329821,FL,COLLIER COUNTY,2000000,5311,Type-9,9/5/2016,26.42389,-81.4274,Commercial,Reinforced Masonry,1,
207439,FL,COLLIER COUNTY,1000000,2839,Type-10,4/24/2010,26.42389,-81.4274,Commercial,Reinforced Masonry,1,
642743,FL,COLLIER COUNTY,2000000,3182,Type-9,5/1/2018,26.42389,-81.4274,Commercial,Reinforced Masonry,1,
592595,FL,COLLIER COUNTY,1000000,1566,Type-10,6/11/2019,26.39473,-81.410797,Residential,Wood,4,
481035,FL,COLLIER COUNTY,2000000,7395,Type-9,7/29/2011,26.43457,-81.46001,Residential,Masonry,1,
445108,FL,COLLIER COUNTY,1000000,6961,Type-10,6/24/2014,26.43457,-81.46001,Residential,Masonry,1,
327071,FL,COLLIER COUNTY,2000000,1962,Type-9,2/7/2019,26.41295,-81.42653,Residential,Wood,1,
693399,FL,COLLIER COUNTY,1000000,5022,Type-10,2/26/2020,26.41295,-81.42653,Residential,Wood,1,
110078,FL,COLLIER COUNTY,2000000,3477,Type-9,8/5/2018,26.41295,-81.42653,Residential,Masonry,1,
845330,FL,COLLIER COUNTY,1000000,5770,Type-10,1/16/2017,26.411421,-81.400917,Residential,Wood,1,
567911,FL,COLLIER COUNTY,2000000,2099,Type-9,11/14/2020,26.411421,-81.400917,Residential,Masonry,1,
419738,FL,COLLIER COUNTY,1000000,2781,Type-10,10/13/2015,26.411421,-81.400917,Residential,Masonry,1,
267441,FL,COLLIER COUNTY,2000000,9884,Type-9,11/25/2010,26.411421,-81.400917,Commercial,Reinforced Masonry,1,
258226,FL,COLLIER COUNTY,1000000,9938,Type-10,8/25/2014,26.44,-81.456465,Residential,Wood,3,
289281,FL,COLLIER COUNTY,2000000,1313,Type-9,1/21/2013,26.44,-81.456465,Residential,Masonry,3,
781239,FL,COLLIER COUNTY,1000000,8916,Type-10,8/5/2015,26.3807,-81.4072,Residential,Wood,4,
422605,FL,COLLIER COUNTY,2000000,8069,Type-9,5/18/2011,26.3807,-81.4072,Residential,Masonry,4,
356242,FL,COLLIER COUNTY,1000000,3520,Type-10,6/9/2020,26.409512,-81.427605,Residential,Wood,1,
768340,FL,COLLIER COUNTY,2000000,6770,Type-9,3/27/2019,26.409512,-81.427605,Residential,Masonry,1,
767406,FL,COLLIER COUNTY,1000000,4094,Type-10,10/15/2020,26.409512,-81.427605,Residential,Wood,1,
810585,FL,COLLIER COUNTY,2000000,1079,Type-9,7/8/2019,26.409512,-81.427605,Commercial,Reinforced Masonry,1,
525212,FL,COLLIER COUNTY,1000000,8336,Type-10,5/8/2011,26.409512,-81.427605,Residential,Wood,1,
942407,FL,COLLIER COUNTY,2000000,1029,Type-9,4/19/2012,26.43475,-81.45043,Residential,Masonry,1,
773030,FL,COLLIER COUNTY,1000000,8196,Type-10,9/22/2010,26.42144,-81.41027,Residential,Wood,4,
447212,FL,COLLIER COUNTY,2000000,3786,Type-9,4/30/2018,26.42144,-81.41027,Commercial,Reinforced Masonry,4,
221990,FL,COLLIER COUNTY,1000000,5719,Type-10,7/7/2015,26.42144,-81.41027,Residential,Wood,4,
408880,FL,COLLIER COUNTY,2000000,5985,Type-9,4/5/2014,26.42144,-81.41027,Residential,Wood,4,
919235,FL,COLLIER COUNTY,1000000,2673,Type-10,4/7/2010,26.41563,-81.43049,Residential,Wood,1,
866621,FL,COLLIER COUNTY,2000000,1167,Type-9,7/16/2014,26.41563,-81.43049,Commercial,Reinforced Masonry,1,
275832,FL,COLLIER COUNTY,1000000,8940,Type-10,9/29/2018,26.41563,-81.43049,Commercial,Reinforced Masonry,1,
159070,FL,COLLIER COUNTY,2000000,2956,Type-9,11/1/2015,26.41563,-81.43049,Commercial,Reinforced Masonry,1,
733055,FL,COLLIER COUNTY,1000000,9525,Type-10,5/10/2015,26.41563,-81.43049,Residential,Wood,1,
896903,FL,COLLIER COUNTY,2000000,3328,Type-9,11/23/2011,26.41563,-81.43049,Residential,Masonry,1,
174141,FL,COLLIER COUNTY,1000000,5875,Type-10,2/25/2016,26.41563,-81.43049,Residential,Wood,1,
510596,FL,COLLIER COUNTY,2000000,5946,Type-9,10/29/2020,26.41563,-81.43049,Residential,Wood,1,
571656,FL,COLLIER COUNTY,1000000,3874,Type-10,11/11/2012,26.41563,-81.43049,Residential,Wood,1,
887754,FL,COLLIER COUNTY,2000000,2609,Type-9,9/28/2017,26.4384,-81.443085,Residential,Wood,3,
493610,FL,COLLIER COUNTY,1000000,9690,Type-10,6/6/2011,26.43291,-81.44347,Residential,Wood,3,
651224,FL,COLLIER COUNTY,2000000,9974,Type-9,4/24/2011,26.423355,-81.44779,Residential,Wood,3,
668750,FL,COLLIER COUNTY,1000000,7006,Type-10,12/25/2016,26.41563,-81.43049,Residential,Wood,1,
768919,FL,COLLIER COUNTY,2000000,6561,Type-9,5/13/2016,26.3807,-81.4072,Residential,Wood,4,
968901,FL,COLLIER COUNTY,1000000,4371,Type-10,11/29/2018,26.39911,-81.42134,Residential,Wood,4,
527340,FL,COLLIER COUNTY,2000000,4673,Type-9,4/13/2011,26.42574,-81.42963,Residential,Wood,3,
877866,FL,COLLIER COUNTY,1000000,1340,Type-10,1/30/2012,26.43043,-81.4207,Residential,Wood,3,
547177,FL,COLLIER COUNTY,2000000,7995,Type-9,2/11/2017,26.42644,-81.416995,Residential,Wood,3,
703095,FL,COLLIER COUNTY,1000000,9673,Type-10,10/12/2019,26.4222,-81.41747,Residential,Wood,4,
721664,FL,COLLIER COUNTY,2000000,3003,Type-9,10/14/2012,26.413215,-81.402205,Residential,Wood,3,
851838,FL,COLLIER COUNTY,1000000,9524,Type-10,3/2/2017,26.40709,-81.38643,Residential,Wood,3,
483555,FL,COLLIER COUNTY,2000000,3107,Type-9,5/11/2014,26.43475,-81.45043,Residential,Wood,1,
142514,FL,COLLIER COUNTY,1000000,4616,Type-10,2/15/2019,26.43475,-81.45043,Residential,Wood,1,
893255,FL,COLLIER COUNTY,2000000,9924,Type-9,8/19/2016,25.92941,-81.70182,Residential,Masonry,1,
427510,FL,COLLIER COUNTY,1000000,4998,Type-10,5/30/2014,25.9391,-81.7178,Residential,Wood,3,
931947,FL,COLLIER COUNTY,2000000,9998,Type-9,2/11/2012,25.93543,-81.72897,Residential,Masonry,1,
810276,FL,COLLIER COUNTY,1000000,7881,Type-10,9/19/2014,25.95503,-81.724915,Residential,Masonry,1,
903041,FL,COLLIER COUNTY,2000000,5823,Type-9,1/10/2015,25.95385,-81.72723,Residential,Masonry,3,
519813,FL,COLLIER COUNTY,1000000,4139,Type-10,1/23/2018,25.9549,-81.72442,Residential,Masonry,3,
744678,FL,COLLIER COUNTY,2000000,6119,Type-9,3/22/2013,25.937252,-81.732399,Residential,Masonry,1,
611412,FL,COLLIER COUNTY,1000000,6035,Type-10,7/9/2014,25.9325,-81.71504,Commercial,Reinforced Masonry,1,
839379,FL,COLLIER COUNTY,2000000,3747,Type-9,9/15/2018,25.949707,-81.742088,Residential,Wood,1,
514364,FL,COLLIER COUNTY,1000000,5530,Type-10,8/10/2020,25.949707,-81.742088,Residential,Wood,1,
938368,FL,COLLIER COUNTY,2000000,9482,Type-9,1/10/2020,25.949707,-81.742088,Residential,Wood,1,
920092,FL,COLLIER COUNTY,1000000,9458,Type-10,3/7/2016,25.949707,-81.742088,Residential,Wood,1,
844414,FL,COLLIER COUNTY,2000000,8680,Type-9,2/5/2013,25.95704,-81.72355,Residential,Wood,1,
188320,FL,COLLIER COUNTY,1000000,6167,Type-10,5/9/2014,25.933533,-81.715294,Residential,Masonry,1,
761092,FL,COLLIER COUNTY,2000000,2865,Type-9,9/19/2011,25.933533,-81.715294,Residential,Masonry,1,
529177,FL,COLLIER COUNTY,1000000,5656,Type-10,11/3/2014,25.92719,-81.71006,Residential,Masonry,1,
789974,FL,COLLIER COUNTY,2000000,5313,Type-9,4/12/2019,25.94018,-81.71127,Commercial,Reinforced Masonry,1,
991801,FL,COLLIER COUNTY,1000000,4535,Type-10,3/4/2015,25.94018,-81.71127,Commercial,Reinforced Masonry,1,
951820,FL,COLLIER COUNTY,2000000,4539,Type-9,7/24/2014,25.940538,-81.713226,Residential,Wood,1,
668779,FL,COLLIER COUNTY,1000000,1682,Type-10,11/20/2010,25.940538,-81.713226,Residential,Masonry,1,
889476,FL,COLLIER COUNTY,2000000,7299,Type-9,1/29/2010,25.9532,-81.73922,Commercial,Reinforced Masonry,1,
383993,FL,COLLIER COUNTY,1000000,6630,Type-10,8/27/2017,25.93843,-81.71145,Residential,Masonry,1,
341842,FL,COLLIER COUNTY,2000000,7994,Type-9,1/31/2015,25.95417,-81.725151,Residential,Masonry,3,
411777,FL,MANATEE COUNTY,1000000,8548,Type-10,5/16/2018,27.395073,-82.452682,Commercial,Reinforced Concrete,3,
513887,FL,MANATEE COUNTY,2000000,2872,Type-9,6/25/2015,27.388329,-82.461716,Commercial,Reinforced Concrete,3,
773890,FL,MANATEE COUNTY,1000000,6031,Type-10,7/23/2015,27.395073,-82.452682,Residential,Wood,3,
548342,FL,MANATEE COUNTY,2000000,5376,Type-9,11/29/2014,27.4021,-82.47,Residential,Masonry,1,
284060,FL,MANATEE COUNTY,1000000,8918,Type-10,11/7/2020,27.391548,-82.454643,Residential,Wood,1,
288301,FL,MANATEE COUNTY,2000000,3028,Type-9,6/29/2015,27.446148,-82.476608,Commercial,Reinforced Masonry,4,
273041,FL,MANATEE COUNTY,1000000,8496,Type-10,4/13/2019,27.446148,-82.476608,Commercial,Reinforced Masonry,4,
267846,FL,MANATEE COUNTY,2000000,2516,Type-9,1/22/2020,27.446148,-82.476608,Residential,Wood,4,
601761,FL,MANATEE COUNTY,1000000,3048,Type-10,3/31/2015,27.446148,-82.476608,Residential,Wood,4,
299458,FL,MANATEE COUNTY,2000000,6232,Type-9,2/10/2010,27.446148,-82.476608,Residential,Wood,4,
543927,FL,MANATEE COUNTY,1000000,9692,Type-10,12/20/2010,27.4021,-82.47,Residential,Wood,4,
668423,FL,MANATEE COUNTY,2000000,5935,Type-9,1/28/2019,27.494058,-82.411509,Residential,Wood,4,
341318,FL,MANATEE COUNTY,1000000,7404,Type-10,11/15/2014,27.494058,-82.411509,Residential,Wood,4,
110414,FL,MANATEE COUNTY,2000000,9633,Type-9,2/23/2014,27.390434,-82.441727,Residential,Masonry,4,
164367,FL,MANATEE COUNTY,1000000,3411,Type-10,8/14/2016,27.432034,-82.412949,Residential,Wood,1,
662712,FL,MANATEE COUNTY,2000000,8871,Type-9,1/9/2010,27.432034,-82.412949,Residential,Wood,1,
277691,FL,MANATEE COUNTY,1000000,9189,Type-10,3/2/2011,27.432034,-82.412949,Residential,Wood,1,
386139,FL,MANATEE COUNTY,2000000,8300,Type-9,10/15/2013,27.432034,-82.412949,Residential,Wood,1,
743053,FL,MANATEE COUNTY,1000000,8948,Type-10,1/18/2014,27.38958,-82.44419,Residential,Masonry,1,
738442,FL,MANATEE COUNTY,2000000,3491,Type-9,10/31/2018,27.420818,-82.428375,Residential,Wood,1,
578368,FL,MANATEE COUNTY,1000000,1086,Type-10,8/28/2011,27.42709,-82.387615,Residential,Wood,3,
538221,FL,MANATEE COUNTY,2000000,7521,Type-9,2/15/2020,27.495461,-82.57505,Residential,Wood,3,
201918,FL,MANATEE COUNTY,1000000,5588,Type-10,3/19/2017,27.42478,-82.4187,Residential,Wood,1,
559110,FL,MANATEE COUNTY,2000000,5830,Type-9,3/14/2016,27.391058,-82.416954,Residential,Wood,3,
342589,FL,MANATEE COUNTY,1000000,1686,Type-10,7/6/2011,27.42407,-82.410385,Residential,Wood,4,
261011,FL,MANATEE COUNTY,2000000,8188,Type-9,9/7/2012,27.42407,-82.410385,Residential,Wood,4,
594225,FL,MANATEE COUNTY,1000000,1777,Type-10,1/20/2019,27.443885,-82.492185,Residential,Wood,3,
466433,FL,MANATEE COUNTY,2000000,9141,Type-9,3/31/2015,27.39569,-82.4406,Residential,Masonry,1,
676988,FL,MANATEE COUNTY,1000000,3449,Type-10,5/26/2013,27.393695,-82.43886,Residential,Wood,3,
486394,FL,MANATEE COUNTY,2000000,6063,Type-9,10/29/2014,27.39328,-82.439857,Residential,Masonry,1,
299689,FL,MANATEE COUNTY,1000000,5081,Type-10,1/21/2020,27.393265,-82.439957,Residential,Masonry,1,
599840,FL,MANATEE COUNTY,2000000,6812,Type-9,10/1/2016,27.393259,-82.440002,Residential,Masonry,1,
310033,FL,MANATEE COUNTY,1000000,7195,Type-10,5/1/2010,27.393616,-82.438972,Residential,Masonry,1,
574525,FL,MANATEE COUNTY,2000000,7384,Type-9,7/2/2012,27.43035,-82.43451,Commercial,Reinforced Masonry,1,
614381,FL,MANATEE COUNTY,1000000,2335,Type-10,3/21/2017,27.43035,-82.43451,Commercial,Reinforced Masonry,1,
450071,FL,MANATEE COUNTY,2000000,8717,Type-9,6/30/2014,27.43035,-82.43451,Residential,Masonry,1,
240325,FL,MANATEE COUNTY,1000000,3330,Type-10,6/8/2018,27.429668,-82.436424,Commercial,Reinforced Masonry,1,
815975,FL,MANATEE COUNTY,2000000,1835,Type-9,6/24/2019,27.423492,-82.395699,Residential,Masonry,3,
517193,FL,MANATEE COUNTY,1000000,9324,Type-10,1/21/2014,27.4993,-82.636605,Residential,Wood,4,
143424,FL,MANATEE COUNTY,2000000,6048,Type-9,5/31/2018,27.409,-82.4145,Residential,Wood,3,
852715,FL,MANATEE COUNTY,1000000,5194,Type-10,3/26/2016,27.446941,-82.537804,Residential,Wood,3,
499142,FL,MANATEE COUNTY,2000000,6808,Type-9,11/25/2012,27.44981,-82.54795,Residential,Masonry,1,
205357,FL,MANATEE COUNTY,1000000,9661,Type-10,5/6/2016,27.44966,-82.50515,Residential,Masonry,1,
433222,FL,MANATEE COUNTY,2000000,6382,Type-9,12/20/2010,27.42981,-82.5362,Commercial,Reinforced Masonry,1,
508284,FL,MANATEE COUNTY,1000000,4090,Type-10,6/6/2012,27.44593,-82.483406,Residential,Wood,1,
280537,FL,MANATEE COUNTY,2000000,7593,Type-9,9/2/2011,27.444542,-82.48101,Residential,Masonry,1,
301204,FL,MANATEE COUNTY,1000000,1409,Type-10,6/13/2019,27.444233,-82.526741,Commercial,Reinforced Concrete,3,
761863,FL,MANATEE COUNTY,2000000,8050,Type-9,3/6/2019,27.44915,-82.54975,Residential,Masonry,1,
419900,FL,MANATEE COUNTY,1000000,1407,Type-10,4/24/2015,27.44915,-82.54975,Residential,Wood,1,
729316,FL,MANATEE COUNTY,2000000,4748,Type-9,2/9/2016,27.44915,-82.54975,Residential,Masonry,1,
182576,FL,MANATEE COUNTY,1000000,9291,Type-10,2/24/2010,27.44915,-82.54975,Residential,Masonry,1,
251079,FL,MANATEE COUNTY,2000000,8877,Type-9,4/24/2016,27.43027,-82.55747,Commercial,Reinforced Masonry,1,
971144,FL,MANATEE COUNTY,1000000,7543,Type-10,2/20/2012,27.43027,-82.55747,Residential,Wood,1,
324480,FL,MANATEE COUNTY,2000000,6634,Type-9,8/23/2017,27.44919,-82.536201,Residential,Wood,3,
120196,FL,MANATEE COUNTY,1000000,9291,Type-10,4/15/2014,27.44919,-82.536201,Residential,Wood,3,
381873,FL,MANATEE COUNTY,2000000,5715,Type-9,12/22/2012,27.42601,-82.470985,Residential,Masonry,1,
937800,FL,MANATEE COUNTY,1000000,2457,Type-10,1/25/2015,27.43095,-82.53245,Commercial,Reinforced Masonry,1,
619353,FL,MANATEE COUNTY,2000000,2279,Type-9,1/6/2012,27.44326,-82.46865,Residential,Masonry,3,
816057,FL,MANATEE COUNTY,1000000,2261,Type-10,1/30/2010,27.432671,-82.466881,Residential,Wood,1,
692043,FL,MANATEE COUNTY,2000000,9594,Type-9,3/9/2017,27.439779,-82.560768,Residential,Wood,1,
107879,FL,MANATEE COUNTY,1000000,4692,Type-10,8/26/2020,27.439766,-82.560005,Residential,Wood,1,
736311,FL,MANATEE COUNTY,2000000,2671,Type-9,3/22/2016,27.439766,-82.559715,Residential,Wood,1,
331126,FL,MANATEE COUNTY,1000000,6897,Type-10,5/22/2011,27.49379,-82.5723,Commercial,Reinforced Masonry,1,
895359,FL,MANATEE COUNTY,2000000,4097,Type-9,8/1/2012,27.49617,-82.59383,Residential,Masonry,1,
143438,FL,MANATEE COUNTY,1000000,8102,Type-10,9/4/2015,27.49631,-82.59508,Residential,Wood,1,
631608,FL,MANATEE COUNTY,2000000,6388,Type-9,6/21/2013,27.467106,-82.565269,Commercial,Steel Frame,4,
417785,FL,MANATEE COUNTY,1000000,8897,Type-10,9/11/2019,27.482,-82.5832,Residential,Masonry,3,
229070,FL,MANATEE COUNTY,2000000,6652,Type-9,3/15/2018,27.482,-82.5832,Residential,Wood,3,
892988,FL,MANATEE COUNTY,1000000,4208,Type-10,1/4/2012,27.482,-82.5832,Residential,Masonry,3,
740023,FL,MANATEE COUNTY,2000000,1740,Type-9,3/30/2017,27.482,-82.5832,Residential,Wood,3,
191732,FL,MANATEE COUNTY,1000000,7257,Type-10,3/26/2011,27.497375,-82.588685,Residential,Masonry,1,
556747,FL,MANATEE COUNTY,2000000,7471,Type-9,1/10/2018,27.497374,-82.588638,Residential,Masonry,1,
648523,FL,MANATEE COUNTY,1000000,6305,Type-10,6/13/2019,27.497374,-82.588638,Residential,Wood,1,
907738,FL,MANATEE COUNTY,2000000,6872,Type-9,10/6/2015,27.48842,-82.5768,Residential,Wood,1,
786487,FL,MANATEE COUNTY,1000000,6474,Type-10,9/8/2016,27.48842,-82.5768,Residential,Masonry,1,
541389,FL,MANATEE COUNTY,2000000,7085,Type-9,9/24/2017,27.48842,-82.5768,Residential,Wood,1,
610959,FL,MANATEE COUNTY,1000000,5568,Type-10,11/23/2020,27.48842,-82.5768,Residential,Wood,1,
537524,FL,MANATEE COUNTY,2000000,4900,Type-9,7/5/2017,27.495684,-82.600601,Commercial,Reinforced Masonry,1,
159343,FL,MANATEE COUNTY,1000000,9400,Type-10,3/16/2011,27.49643,-82.5725,Commercial,Reinforced Concrete,1,
274043,FL,MANATEE COUNTY,2000000,8642,Type-9,3/29/2012,27.464323,-82.581459,Commercial,Reinforced Masonry,1,
182896,FL,MANATEE COUNTY,1000000,1339,Type-10,8/17/2011,27.47138,-82.57721,Commercial,Reinforced Masonry,1,
155562,FL,MANATEE COUNTY,2000000,7081,Type-9,9/16/2020,27.47138,-82.57721,Commercial,Reinforced Masonry,1,
404324,FL,MANATEE COUNTY,1000000,3769,Type-10,10/11/2017,27.47138,-82.57721,Residential,Masonry,1,
925836,FL,MANATEE COUNTY,2000000,5783,Type-9,12/20/2010,27.500296,-82.563866,Residential,Masonry,3,
297694,FL,MANATEE COUNTY,1000000,3745,Type-10,9/3/2014,27.4913,-82.58049,Commercial,Reinforced Concrete,1,
547053,FL,MANATEE COUNTY,2000000,9041,Type-9,8/26/2012,27.482,-82.5832,Commercial,Reinforced Masonry,4,
238475,FL,MANATEE COUNTY,1000000,9882,Type-10,3/10/2014,27.482,-82.5832,Commercial,Reinforced Masonry,4,
194775,FL,MANATEE COUNTY,2000000,6576,Type-9,3/1/2015,27.482,-82.5832,Residential,Wood,4,
589609,FL,MANATEE COUNTY,1000000,8191,Type-10,9/24/2014,27.482,-82.5832,Residential,Wood,4,
685718,FL,MANATEE COUNTY,2000000,7722,Type-9,12/20/2017,27.482,-82.5832,Residential,Masonry,4,
169062,FL,MANATEE COUNTY,1000000,2202,Type-10,1/13/2011,27.482,-82.5832,Residential,Masonry,4,
547903,FL,MANATEE COUNTY,2000000,8907,Type-9,2/11/2010,27.482,-82.5832,Residential,Wood,4,
782814,FL,MANATEE COUNTY,1000000,3880,Type-10,7/26/2019,27.49387,-82.60284,Commercial,Reinforced Concrete,1,
118173,FL,MANATEE COUNTY,2000000,7704,Type-9,12/18/2014,27.47438,-82.56611,Residential,Masonry,1,
952825,FL,MANATEE COUNTY,1000000,8521,Type-10,12/26/2017,27.47438,-82.56611,Commercial,Reinforced Masonry,1,
542511,FL,MANATEE COUNTY,2000000,7531,Type-9,2/4/2018,27.47438,-82.56611,Commercial,Reinforced Masonry,1,
571707,FL,MANATEE COUNTY,1000000,2356,Type-10,6/1/2018,27.47438,-82.56611,Residential,Wood,1,
444638,FL,MANATEE COUNTY,2000000,2630,Type-9,5/27/2015,27.47438,-82.56611,Residential,Masonry,1,
462983,FL,MANATEE COUNTY,1000000,4247,Type-10,5/31/2016,27.47438,-82.56611,Residential,Wood,1,
618685,FL,MANATEE COUNTY,2000000,4870,Type-9,4/10/2016,27.47199,-82.5968,Commercial,Reinforced Concrete,1,
973690,FL,MANATEE COUNTY,1000000,9017,Type-10,6/7/2017,27.47199,-82.5968,Residential,Wood,1,
550391,FL,MANATEE COUNTY,2000000,3121,Type-9,3/5/2013,27.47199,-82.5968,Residential,Masonry,1,
356004,FL,MANATEE COUNTY,1000000,3872,Type-10,11/22/2011,27.49523,-82.563588,Residential,Masonry,3,
944440,FL,MANATEE COUNTY,2000000,1751,Type-9,11/24/2015,27.483377,-82.567101,Residential,Wood,1,
460133,FL,MANATEE COUNTY,1000000,2954,Type-10,1/13/2011,27.49458,-82.56478,Residential,Wood,3,
